,Date,ObsTime,StnPres,SeaPres,Temperature,Td_Dew_point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,CloudAmount
803,2021/01/31,12:00,1012.1,1022.2,22.5,8.3,40,1.5,250,4.3,230,0.0,0.0,1.0,2.76,...,7,...
804,2021/01/31,13:00,1011.0,1021.0,23.1,6.0,33,2.2,230,5.2,210,0.0,0.0,1.0,2.88,...,8,...
805,2021/01/31,14:00,1010.3,1020.3,23.3,4.8,30,2.4,240,5.3,250,0.0,0.0,1.0,2.57,15.0,6,0.0
806,2021/01/31,15:00,1009.8,1019.8,22.7,9.2,42,1.5,260,4.8,250,0.0,0.0,1.0,1.98,...,4,...
807,2021/01/31,16:00,1009.8,1019.8,22.2,8.4,41,1.9,230,3.8,260,0.0,0.0,1.0,1.36,...,2,...
808,2021/01/31,17:00,1010.1,1020.2,21.2,8.5,44,1.3,210,3.5,240,0.0,0.0,1.0,0.62,10.0,1,0.0
809,2021/01/31,18:00,1010.2,1020.3,19.5,9.7,53,1.0,210,3.2,260,0.0,0.0,0.2,0.07,...,0,...
810,2021/01/31,19:00,1010.4,1020.6,17.9,10.5,62,0.7,200,2.2,200,0.0,0.0,0.0,0.00,...,0,...
811,2021/01/31,20:00,1010.5,1020.7,17.7,10.8,64,0.4,110,1.8,130,0.0,0.0,...,0.00,10.0,0,0.0
812,2021/01/31,21:00,1011.1,1021.3,17.2,12.1,72,0.6,300,2.3,360,0.0,0.0,...,0.00,7.0,0,2.0
813,2021/01/31,22:00,1011.4,1021.7,16.3,10.2,67,0.4,90,1.9,140,0.0,0.0,...,0.00,...,0,...
814,2021/01/31,23:00,1011.4,1021.7,15.1,10.7,75,0.7,100,1.3,130,0.0,0.0,...,0.00,10.0,0,3.0
815,2021/01/31,24:00,1011.4,1021.7,14.8,10.8,77,0.3,90,1.4,140,0.0,0.0,...,0.00,...,0,...
816,2021/02/01,01:00,1011.3,1021.6,14.3,10.5,78,0.7,130,1.6,130,0.0,0.0,...,0.00,...,0,...
817,2021/02/01,02:00,1010.6,1020.9,13.9,10.3,79,0.8,150,1.6,160,0.0,0.0,...,0.00,10.0,0,0.0
818,2021/02/01,03:00,1010.4,1020.8,13.6,10.4,81,0.7,120,1.6,160,0.0,0.0,...,0.00,...,0,...
819,2021/02/01,04:00,1010.0,1020.4,13.1,10.3,83,0.5,150,1.8,150,0.0,0.0,...,0.00,...,0,...
820,2021/02/01,05:00,1010.1,1020.5,13.2,10.4,83,0.3,110,1.1,150,0.0,0.0,...,0.00,10.0,0,0.0
821,2021/02/01,06:00,1010.5,1020.9,13.4,10.2,81,0.6,110,1.7,90,0.0,0.0,0.0,0.00,...,0,...
822,2021/02/01,07:00,1010.8,1021.2,12.6,10.2,85,0.5,90,1.4,90,0.0,0.0,0.0,0.01,...,0,...
823,2021/02/01,08:00,1011.1,1021.4,15.3,10.3,72,0.4,180,1.3,150,0.0,0.0,0.4,0.31,12.0,0,0.0
824,2021/02/01,09:00,1011.4,1021.6,17.4,10.8,65,1.3,240,2.4,230,0.0,0.0,1.0,1.09,10.0,1,0.0
825,2021/02/01,10:00,1011.2,1021.3,19.7,10.7,56,1.3,230,3.7,170,0.0,0.0,1.0,1.83,...,3,...
826,2021/02/01,11:00,1010.4,1020.5,22.1,10.3,47,0.9,190,4.2,200,0.0,0.0,1.0,2.43,12.0,6,0.0
827,2021/02/01,12:00,1009.4,1019.4,23.3,8.2,38,1.9,210,5.4,200,0.0,0.0,1.0,2.79,...,7,...
828,2021/02/01,13:00,1008.4,1018.4,24.4,5.7,30,1.9,230,4.8,250,0.0,0.0,1.0,2.85,...,7,...
829,2021/02/01,14:00,1007.7,1017.7,24.1,7.3,34,1.7,250,6.2,230,0.0,0.0,1.0,2.61,10.0,6,0.0
830,2021/02/01,15:00,1007.6,1017.6,23.9,3.3,26,1.8,240,6.5,250,0.0,0.0,1.0,2.12,...,4,...
831,2021/02/01,16:00,1007.6,1017.6,23.1,3.1,27,1.6,260,4.9,280,0.0,0.0,1.0,1.46,...,2,...
832,2021/02/01,17:00,1008.1,1018.1,22.3,2.4,27,0.8,280,3.9,260,0.0,0.0,1.0,0.67,15.0,1,0.0
833,2021/02/01,18:00,1008.2,1018.3,19.9,4.8,37,0.5,30,3.1,320,0.0,0.0,0.5,0.09,...,0,...
834,2021/02/01,19:00,1008.3,1018.5,18.4,10.8,61,0.6,150,2.2,120,0.0,0.0,0.0,0.00,...,0,...
835,2021/02/01,20:00,1008.7,1018.9,17.5,6.1,47,0.7,130,2.1,160,0.0,0.0,...,0.00,10.0,0,0.0
836,2021/02/01,21:00,1008.9,1019.1,16.2,6.9,54,0.6,150,1.4,110,0.0,0.0,...,0.00,10.0,0,0.0
837,2021/02/01,22:00,1009.0,1019.3,15.8,7.3,57,0.6,120,1.7,120,0.0,0.0,...,0.00,...,0,...
838,2021/02/01,23:00,1008.9,1019.2,15.1,7.4,60,0.6,140,1.4,140,0.0,0.0,...,0.00,10.0,0,0.0
839,2021/02/01,24:00,1008.8,1019.1,14.9,7.5,61,0.2,0,1.2,140,0.0,0.0,...,0.00,...,0,...
840,2021/02/02,01:00,1008.8,1019.1,14.8,7.8,63,0.4,40,1.0,90,0.0,0.0,...,0.00,...,0,...
841,2021/02/02,02:00,1008.9,1019.2,14.7,8.4,66,0.2,0,2.6,310,0.0,0.0,...,0.00,10.0,0,0.0
842,2021/02/02,03:00,1009.0,1019.3,14.2,8.6,69,0.4,240,1.6,240,0.0,0.0,...,0.00,...,0,...
843,2021/02/02,04:00,1009.0,1019.3,13.5,9.0,74,0.3,340,1.8,240,0.0,0.0,...,0.00,...,0,...
844,2021/02/02,05:00,1009.3,1019.7,13.4,8.7,73,0.9,120,1.7,360,0.0,0.0,...,0.00,10.0,0,0.0
845,2021/02/02,06:00,1010.1,1020.5,13.1,8.8,75,0.7,90,1.5,110,0.0,0.0,0.0,0.00,...,0,...
846,2021/02/02,07:00,1010.4,1020.8,13.2,8.5,73,0.4,100,1.3,160,0.0,0.0,0.0,0.01,...,0,...
847,2021/02/02,08:00,1010.6,1020.9,15.7,9.6,67,0.5,230,1.3,240,0.0,0.0,0.4,0.33,10.0,0,0.0
848,2021/02/02,09:00,1010.9,1021.1,18.7,9.2,54,1.0,190,2.4,160,0.0,0.0,1.0,1.16,10.0,1,0.0
849,2021/02/02,10:00,1010.8,1020.9,21.4,8.0,42,1.3,340,3.9,330,0.0,0.0,1.0,1.87,...,3,...
850,2021/02/02,11:00,1010.0,1020.0,23.5,8.4,38,2.9,360,7.5,350,0.0,0.0,1.0,2.46,12.0,5,0.0
851,2021/02/02,12:00,1008.9,1018.8,25.5,9.8,37,2.7,340,7.0,330,0.0,0.0,1.0,2.84,...,7,...
852,2021/02/02,13:00,1007.9,1017.8,25.7,11.5,41,3.5,10,8.0,360,0.0,0.0,1.0,2.90,...,7,...
853,2021/02/02,14:00,1007.1,1017.0,26.0,11.8,41,3.1,360,8.6,350,0.0,0.0,1.0,2.64,15.0,6,0.0
854,2021/02/02,15:00,1006.5,1016.4,25.8,12.3,43,3.1,360,8.6,10,0.0,0.0,1.0,2.15,...,4,...
855,2021/02/02,16:00,1006.8,1016.8,23.3,12.9,52,4.5,10,9.8,40,0.0,0.0,1.0,1.49,...,2,...
856,2021/02/02,17:00,1007.6,1017.6,21.6,13.0,58,3.5,10,9.7,10,0.0,0.0,1.0,0.71,12.0,1,0.0
857,2021/02/02,18:00,1008.4,1018.5,19.9,12.9,64,3.0,360,8.9,350,0.0,0.0,0.4,0.09,...,0,...
858,2021/02/02,19:00,1008.9,1019.1,18.8,12.3,66,2.5,360,6.9,20,0.0,0.0,0.0,0.00,...,0,...
859,2021/02/02,20:00,1009.6,1019.8,18.0,12.2,69,2.3,360,5.9,340,0.0,0.0,...,0.00,15.0,0,0.0
860,2021/02/02,21:00,1010.0,1020.2,17.5,12.2,71,2.1,360,6.0,350,0.0,0.0,...,0.00,12.0,0,0.0
861,2021/02/02,22:00,1010.2,1020.4,17.0,12.1,73,1.9,10,4.7,20,0.0,0.0,...,0.00,...,0,...
862,2021/02/02,23:00,1010.2,1020.4,16.7,12.1,74,0.9,340,4.4,20,0.0,0.0,...,0.00,12.0,0,0.0
863,2021/02/02,24:00,1010.5,1020.8,16.0,12.2,78,0.4,310,2.5,310,0.0,0.0,...,0.00,...,0,...
864,2021/02/03,01:00,1010.5,1020.8,16.1,12.1,77,0.7,300,2.4,340,0.0,0.0,...,0.00,...,0,...
865,2021/02/03,02:00,1010.4,1020.7,15.1,12.1,82,0.2,0,2.5,330,0.0,0.0,...,0.00,12.0,0,0.0
866,2021/02/03,03:00,1010.4,1020.7,14.4,12.3,87,0.5,180,1.9,160,0.0,0.0,...,0.00,...,0,...
867,2021/02/03,04:00,1010.5,1020.8,14.2,11.9,86,0.6,210,1.5,180,0.0,0.0,...,0.00,...,0,...
868,2021/02/03,05:00,1011.0,1021.3,14.2,11.5,84,0.5,40,1.7,340,0.0,0.0,...,0.00,12.0,0,0.0
869,2021/02/03,06:00,1011.8,1022.2,14.0,12.0,88,0.8,140,1.5,140,0.0,0.0,0.0,0.00,...,0,...
870,2021/02/03,07:00,1012.1,1022.5,13.7,12.1,90,0.7,130,1.5,140,0.0,0.0,0.0,0.02,...,0,...
871,2021/02/03,08:00,1012.7,1023.0,15.6,12.5,82,0.2,0,1.1,100,0.0,0.0,0.4,0.32,10.0,0,0.0
872,2021/02/03,09:00,1012.8,1023.0,17.8,12.7,72,0.4,160,1.4,180,0.0,0.0,1.0,1.07,10.0,1,0.0
873,2021/02/03,10:00,1012.6,1022.7,21.0,12.7,59,1.0,210,2.4,210,0.0,0.0,1.0,1.79,...,3,...
874,2021/02/03,11:00,1011.6,1021.6,22.8,11.9,50,1.1,220,3.3,200,0.0,0.0,1.0,2.31,12.0,5,0.0
875,2021/02/03,12:00,1010.6,1020.6,24.3,11.3,44,1.3,220,4.2,180,0.0,0.0,1.0,2.73,...,7,...
876,2021/02/03,13:00,1009.6,1019.5,25.4,12.3,44,1.1,260,4.6,180,0.0,0.0,1.0,2.69,...,6,...
877,2021/02/03,14:00,1009.0,1019.0,24.6,11.9,45,2.1,340,5.2,10,0.0,0.0,1.0,2.49,15.0,5,0.0
878,2021/02/03,15:00,1009.1,1019.1,23.0,12.1,50,2.6,340,6.4,340,0.0,0.0,1.0,2.06,...,4,...
879,2021/02/03,16:00,1009.4,1019.5,20.9,12.4,58,2.2,350,6.7,340,0.0,0.0,1.0,1.45,...,2,...
880,2021/02/03,17:00,1009.8,1019.9,20.8,12.3,58,1.8,350,5.7,330,0.0,0.0,1.0,0.68,18.0,1,0.0
881,2021/02/03,18:00,1010.1,1020.2,20.4,12.4,60,1.1,320,3.3,360,0.0,0.0,0.4,0.09,...,0,...
882,2021/02/03,19:00,1010.7,1020.9,18.5,12.7,69,1.5,320,3.5,350,0.0,0.0,0.0,0.00,...,0,...
883,2021/02/03,20:00,1011.3,1021.5,17.2,12.9,76,1.4,320,4.0,350,0.0,0.0,...,0.00,12.0,0,0.0
884,2021/02/03,21:00,1011.5,1021.8,16.4,13.5,83,0.8,350,2.6,10,0.0,0.0,...,0.00,12.0,0,0.0
885,2021/02/03,22:00,1011.6,1021.9,16.0,13.1,83,0.5,70,2.0,340,0.0,0.0,...,0.00,...,0,...
886,2021/02/03,23:00,1011.4,1021.7,15.6,13.1,85,0.7,140,1.6,140,0.0,0.0,...,0.00,12.0,0,0.0
887,2021/02/03,24:00,1011.6,1021.9,15.2,12.7,85,0.2,0,1.5,140,0.0,0.0,...,0.00,...,0,...
888,2021/02/04,01:00,1011.6,1021.9,14.9,12.6,86,0.5,150,1.6,140,0.0,0.0,...,0.00,...,0,...
889,2021/02/04,02:00,1011.4,1021.7,14.8,12.3,85,0.3,110,1.4,100,0.0,0.0,...,0.00,12.0,0,0.0
890,2021/02/04,03:00,1011.1,1021.4,14.1,12.0,87,0.6,130,1.2,130,0.0,0.0,...,0.00,...,0,...
891,2021/02/04,04:00,1011.4,1021.8,13.8,11.7,87,0.4,150,1.4,130,0.0,0.0,...,0.00,...,0,...
892,2021/02/04,05:00,1011.7,1022.1,13.6,11.7,88,0.3,90,1.1,140,0.0,0.0,...,0.00,12.0,0,0.0
893,2021/02/04,06:00,1012.1,1022.5,13.4,11.5,88,0.3,360,1.2,150,0.0,0.0,0.0,0.00,...,0,...
894,2021/02/04,07:00,1012.5,1022.9,13.5,11.2,86,0.4,130,1.5,140,0.0,0.0,0.0,0.02,...,0,...
895,2021/02/04,08:00,1012.8,1023.1,15.5,11.3,76,0.8,180,1.5,180,0.0,0.0,0.4,0.33,12.0,0,0.0
896,2021/02/04,09:00,1013.0,1023.2,17.7,12.0,69,0.4,140,1.5,180,0.0,0.0,1.0,1.12,12.0,1,0.0
897,2021/02/04,10:00,1013.0,1023.1,20.6,11.8,57,1.1,240,2.8,260,0.0,0.0,1.0,1.83,...,3,...
898,2021/02/04,11:00,1012.3,1022.4,22.4,12.1,52,1.1,240,3.1,260,0.0,0.0,1.0,2.40,12.0,5,0.0
899,2021/02/04,12:00,1011.5,1021.5,23.4,11.2,46,1.5,210,4.0,210,0.0,0.0,1.0,2.77,...,6,...
900,2021/02/04,13:00,1010.3,1020.3,24.9,14.1,51,1.3,310,4.1,330,0.0,0.0,1.0,2.79,...,6,...
901,2021/02/04,14:00,1009.4,1019.4,24.2,13.2,50,1.9,260,4.8,360,0.0,0.0,1.0,2.55,12.0,5,0.0
902,2021/02/04,15:00,1009.0,1019.0,23.6,12.6,50,2.4,350,4.6,360,0.0,0.0,1.0,2.14,...,4,...
903,2021/02/04,16:00,1009.0,1019.0,23.3,12.6,51,1.5,360,4.6,280,0.0,0.0,1.0,1.46,...,2,...
904,2021/02/04,17:00,1009.3,1019.3,22.8,12.2,51,1.1,340,3.5,330,0.0,0.0,1.0,0.66,15.0,1,0.0
905,2021/02/04,18:00,1009.4,1019.5,21.3,14.0,63,1.1,320,3.5,350,0.0,0.0,0.4,0.09,...,0,...
906,2021/02/04,19:00,1009.8,1019.9,19.3,13.9,71,0.4,20,3.0,310,0.0,0.0,0.0,0.00,...,0,...
907,2021/02/04,20:00,1010.3,1020.5,18.2,14.1,77,0.8,320,2.0,310,0.0,0.0,...,0.00,10.0,0,0.0
908,2021/02/04,21:00,1010.5,1020.7,17.3,14.6,84,0.7,150,1.9,150,0.0,0.0,...,0.00,10.0,0,0.0
909,2021/02/04,22:00,1010.3,1020.5,17.0,13.5,80,0.2,0,1.6,160,0.0,0.0,...,0.00,...,0,...
910,2021/02/04,23:00,1010.2,1020.4,17.0,13.3,79,0.4,40,1.2,350,0.0,0.0,...,0.00,10.0,0,0.0
911,2021/02/04,24:00,1009.8,1020.1,16.3,13.4,83,0.4,280,2.4,340,0.0,0.0,...,0.00,...,0,...
912,2021/02/05,01:00,1009.6,1019.9,15.3,13.3,88,0.6,140,1.6,140,0.0,0.0,...,0.00,...,0,...
913,2021/02/05,02:00,1009.3,1019.6,15.2,13.1,87,0.7,130,1.6,130,0.0,0.0,...,0.00,10.0,0,0.0
914,2021/02/05,03:00,1009.1,1019.4,15.0,12.9,87,0.5,110,1.3,120,0.0,0.0,...,0.00,...,0,...
915,2021/02/05,04:00,1009.2,1019.5,14.7,12.7,88,0.3,100,1.1,90,0.0,0.0,...,0.00,...,0,...
916,2021/02/05,05:00,1009.5,1019.8,14.6,12.6,88,0.3,90,1.1,80,0.0,0.0,...,0.00,10.0,0,0.0
917,2021/02/05,06:00,1010.0,1020.3,14.4,12.6,89,0.5,140,1.3,160,0.0,0.0,0.0,0.00,...,0,...
918,2021/02/05,07:00,1010.6,1020.9,14.4,12.4,88,0.5,100,1.7,140,0.0,0.0,0.0,0.02,...,0,...
919,2021/02/05,08:00,1010.9,1021.2,16.1,12.5,79,0.2,0,1.1,140,0.0,0.0,0.4,0.33,10.0,0,0.0
920,2021/02/05,09:00,1010.9,1021.1,18.8,13.2,70,0.9,190,2.2,200,0.0,0.0,1.0,1.08,10.0,1,0.0
921,2021/02/05,10:00,1010.7,1020.8,21.6,13.3,59,1.3,240,2.9,240,0.0,0.0,1.0,1.83,...,3,...
922,2021/02/05,11:00,1010.0,1020.0,22.9,12.0,50,1.6,230,3.2,220,0.0,0.0,1.0,2.40,10.0,5,0.0
923,2021/02/05,12:00,1009.0,1019.0,24.3,13.2,50,1.8,260,4.5,240,0.0,0.0,1.0,2.76,...,6,...
924,2021/02/05,13:00,1007.9,1017.8,25.1,13.7,49,1.6,280,5.4,190,0.0,0.0,1.0,2.80,...,6,...
925,2021/02/05,14:00,1007.4,1017.3,25.3,15.1,53,1.5,240,4.6,250,0.0,0.0,1.0,2.52,8.0,5,0.0
926,2021/02/05,15:00,1007.1,1017.0,25.1,11.7,43,2.4,230,5.4,240,0.0,0.0,1.0,2.07,...,4,...
927,2021/02/05,16:00,1007.2,1017.2,23.7,12.4,49,1.4,270,5.2,230,0.0,0.0,1.0,1.53,...,2,...
928,2021/02/05,17:00,1007.5,1017.5,22.5,13.0,55,1.7,200,4.1,210,0.0,0.0,1.0,0.70,10.0,1,0.0
929,2021/02/05,18:00,1007.9,1018.0,20.7,14.1,66,1.3,230,3.8,190,0.0,0.0,0.2,0.09,...,0,...
930,2021/02/05,19:00,1008.4,1018.5,19.3,14.1,72,1.1,220,2.8,190,0.0,0.0,0.0,0.00,...,0,...
931,2021/02/05,20:00,1008.8,1019.0,18.2,14.3,78,0.6,190,2.3,200,0.0,0.0,...,0.00,6.0,0,0.0
932,2021/02/05,21:00,1009.1,1019.3,17.8,13.9,78,0.8,90,1.7,260,0.0,0.0,...,0.00,6.0,0,0.0
933,2021/02/05,22:00,1009.2,1019.4,17.6,14.3,81,0.7,140,1.9,140,0.0,0.0,...,0.00,...,0,...
934,2021/02/05,23:00,1008.9,1019.1,16.9,14.4,85,0.7,130,1.6,150,0.0,0.0,...,0.00,4.0,0,0.0
935,2021/02/05,24:00,1008.6,1018.8,17.0,14.5,85,0.8,90,1.7,80,0.0,0.0,...,0.00,...,0,...
936,2021/02/06,01:00,1008.4,1018.6,16.4,14.2,87,0.7,90,1.2,80,0.0,0.0,...,0.00,...,0,...
937,2021/02/06,02:00,1008.1,1018.4,15.8,14.0,89,0.8,130,1.5,140,0.0,0.0,...,0.00,6.0,0,0.0
938,2021/02/06,03:00,1007.8,1018.1,15.3,13.7,90,0.3,90,1.5,140,0.0,0.0,...,0.00,...,0,...
939,2021/02/06,04:00,1007.8,1018.1,15.2,13.7,91,0.7,130,1.3,140,0.0,0.0,...,0.00,...,0,...
940,2021/02/06,05:00,1008.1,1018.4,14.9,13.3,90,0.5,90,1.6,150,0.0,0.0,...,0.00,7.0,0,0.0
941,2021/02/06,06:00,1008.7,1019.0,14.8,13.2,90,0.5,140,1.3,150,0.0,0.0,0.0,0.00,...,0,...
942,2021/02/06,07:00,1009.4,1019.7,14.6,13.0,90,0.5,130,1.5,160,0.0,0.0,0.0,0.02,...,0,...
943,2021/02/06,08:00,1009.7,1019.9,16.7,12.7,77,0.4,170,1.5,150,0.0,0.0,0.4,0.34,8.0,0,0.0
944,2021/02/06,09:00,1010.0,1020.2,19.2,12.5,65,0.3,200,1.3,120,0.0,0.0,1.0,1.12,10.0,1,0.0
945,2021/02/06,10:00,1009.6,1019.6,22.2,12.2,53,0.8,180,2.3,230,0.0,0.0,1.0,1.86,...,3,...
946,2021/02/06,11:00,1008.8,1018.8,23.8,10.5,43,1.3,210,3.7,260,0.0,0.0,1.0,2.48,12.0,5,0.0
947,2021/02/06,12:00,1007.8,1017.7,26.5,9.8,35,1.7,260,4.1,190,0.0,0.0,1.0,2.87,...,7,...
948,2021/02/06,13:00,1006.5,1016.4,26.8,12.1,40,1.6,270,5.7,270,0.0,0.0,1.0,2.95,...,7,...
949,2021/02/06,14:00,1006.0,1015.9,25.6,13.8,48,3.0,350,6.3,260,0.0,0.0,1.0,2.50,8.0,5,0.0
950,2021/02/06,15:00,1005.7,1015.6,25.3,13.2,47,2.0,350,5.1,350,0.0,0.0,1.0,2.07,...,4,...
951,2021/02/06,16:00,1006.0,1016.0,23.1,8.4,39,3.1,350,6.4,340,0.0,0.0,1.0,1.43,...,2,...
952,2021/02/06,17:00,1006.4,1016.4,22.2,10.1,46,1.9,10,5.3,350,0.0,0.0,1.0,0.71,12.0,1,0.0
953,2021/02/06,18:00,1006.8,1016.9,20.4,12.4,60,1.5,350,4.6,20,0.0,0.0,0.4,0.10,...,0,...
954,2021/02/06,19:00,1006.9,1017.0,19.0,13.2,69,0.4,240,3.3,350,0.0,0.0,0.0,0.00,...,0,...
955,2021/02/06,20:00,1007.2,1017.4,18.4,13.3,72,0.8,100,1.3,80,0.0,0.0,...,0.00,10.0,0,0.0
956,2021/02/06,21:00,1007.4,1017.6,18.1,11.9,67,0.4,100,2.2,150,0.0,0.0,...,0.00,10.0,0,0.0
957,2021/02/06,22:00,1007.5,1017.7,17.1,11.8,71,0.4,130,1.7,140,0.0,0.0,...,0.00,...,0,...
958,2021/02/06,23:00,1007.3,1017.5,16.6,12.0,74,0.5,80,1.5,100,0.0,0.0,...,0.00,10.0,0,0.0
959,2021/02/06,24:00,1007.3,1017.5,16.4,12.0,75,0.2,0,1.1,140,0.0,0.0,...,0.00,...,0,...
960,2021/02/07,01:00,1007.5,1017.7,16.2,12.6,79,0.4,130,1.7,140,0.0,0.0,...,0.00,...,0,...
961,2021/02/07,02:00,1007.4,1017.6,16.9,13.1,78,0.7,310,2.2,300,0.0,0.0,...,0.00,7.0,0,0.0
962,2021/02/07,03:00,1007.7,1018.0,15.5,13.5,88,1.6,360,3.5,20,0.0,0.0,...,0.00,...,0,...
963,2021/02/07,04:00,1007.9,1018.2,14.6,13.3,92,1.3,330,4.1,310,0.0,0.0,...,0.00,...,0,...
964,2021/02/07,05:00,1008.1,1018.4,14.7,13.4,92,2.3,360,4.2,340,0.0,0.0,...,0.00,5.0,0,0.0
965,2021/02/07,06:00,1008.7,1019.0,14.8,13.5,92,1.0,340,3.6,350,0.0,0.0,0.0,0.00,...,0,...
966,2021/02/07,07:00,1009.0,1019.3,14.6,13.5,93,0.4,350,2.6,20,0.0,0.0,0.0,0.02,...,0,...
967,2021/02/07,08:00,1009.6,1019.9,15.3,13.3,88,0.6,340,2.2,330,0.0,0.0,0.3,0.33,5.0,0,0.0
968,2021/02/07,09:00,1009.7,1019.9,17.5,13.2,76,0.3,160,1.6,10,0.0,0.0,1.0,1.08,8.0,1,0.0
969,2021/02/07,10:00,1009.7,1019.8,20.4,13.4,64,0.8,230,2.9,250,0.0,0.0,1.0,1.84,...,3,...
970,2021/02/07,11:00,1008.7,1018.7,22.2,12.5,54,1.1,200,2.6,210,0.0,0.0,1.0,2.45,10.0,5,0.0
971,2021/02/07,12:00,1007.5,1017.4,24.5,12.8,48,1.0,220,3.6,210,0.0,0.0,1.0,2.82,...,7,...
972,2021/02/07,13:00,1006.3,1016.2,25.7,15.1,52,1.5,280,4.1,240,0.0,0.0,1.0,2.91,...,7,...
973,2021/02/07,14:00,1006.0,1015.9,24.7,14.5,53,2.2,330,5.6,360,0.0,0.0,1.0,2.61,10.0,6,0.0
974,2021/02/07,15:00,1005.6,1015.5,24.7,13.0,48,2.5,360,5.2,350,0.0,0.0,1.0,2.17,...,4,...
975,2021/02/07,16:00,1005.5,1015.4,23.9,13.8,53,2.4,20,5.5,350,0.0,0.0,1.0,1.46,...,2,...
976,2021/02/07,17:00,1006.0,1016.0,21.9,15.3,66,2.5,360,5.0,40,0.0,0.0,1.0,0.65,10.0,1,0.0
977,2021/02/07,18:00,1006.2,1016.3,21.0,15.8,72,0.5,310,4.5,20,0.0,0.0,0.3,0.10,...,0,...
978,2021/02/07,19:00,1006.8,1016.9,19.9,15.8,77,1.7,340,3.7,350,0.0,0.0,0.0,0.00,...,0,...
979,2021/02/07,20:00,1007.6,1017.8,18.4,15.8,85,0.2,0,3.3,360,0.0,0.0,...,0.00,7.0,0,0.0
980,2021/02/07,21:00,1008.2,1018.4,18.2,16.0,87,0.4,120,1.3,140,0.0,0.0,...,0.00,6.0,0,0.0
981,2021/02/07,22:00,1008.4,1018.6,18.0,15.8,87,0.8,130,1.8,140,0.0,0.0,...,0.00,...,0,...
982,2021/02/07,23:00,1008.2,1018.4,17.6,15.6,88,0.4,120,1.6,140,0.0,0.0,...,0.00,6.0,0,0.0
983,2021/02/07,24:00,1008.0,1018.2,16.9,15.3,90,0.2,0,0.7,70,0.0,0.0,...,0.00,...,0,...
984,2021/02/08,01:00,1007.9,1018.1,16.6,14.3,86,0.3,150,1.6,140,0.0,0.0,...,0.00,...,0,...
985,2021/02/08,02:00,1007.8,1018.0,16.2,14.0,87,0.7,160,1.8,150,0.0,0.0,...,0.00,9.0,0,0.0
986,2021/02/08,03:00,1007.8,1018.0,16.0,13.8,87,0.4,120,1.6,170,0.0,0.0,...,0.00,...,0,...
987,2021/02/08,04:00,1007.6,1017.9,15.5,13.7,89,0.8,150,1.7,160,0.0,0.0,...,0.00,...,0,...
988,2021/02/08,05:00,1007.5,1017.8,14.9,13.4,91,0.3,130,1.3,130,0.0,0.0,...,0.00,8.0,0,0.0
989,2021/02/08,06:00,1007.9,1018.2,14.9,13.4,91,0.5,100,1.3,130,0.0,0.0,0.0,0.00,...,0,...
990,2021/02/08,07:00,1008.4,1018.7,15.2,13.7,91,0.4,100,1.3,150,0.0,0.0,0.0,0.02,...,0,...
991,2021/02/08,08:00,1008.8,1019.0,17.2,13.9,81,0.4,120,1.4,140,0.0,0.0,0.4,0.32,8.0,0,0.0
992,2021/02/08,09:00,1009.4,1019.5,19.6,13.8,69,1.4,360,2.9,340,0.0,0.0,1.0,1.05,6.0,1,2.0
993,2021/02/08,10:00,1009.3,1019.3,22.5,14.6,61,0.9,320,3.9,330,0.0,0.0,1.0,1.79,...,3,...
994,2021/02/08,11:00,1008.8,1018.7,24.8,14.6,53,1.9,340,4.4,360,0.0,0.0,1.0,2.34,8.0,5,1.0
995,2021/02/08,12:00,1007.8,1017.7,25.6,13.8,48,1.7,340,5.7,360,0.0,0.0,1.0,2.77,...,6,...
996,2021/02/08,13:00,1006.8,1016.7,25.6,15.6,54,2.7,320,8.4,230,0.0,0.0,1.0,2.81,...,7,...
997,2021/02/08,14:00,1006.2,1016.1,25.8,15.2,52,3.7,350,7.6,340,0.0,0.0,1.0,2.47,10.0,6,0.0
998,2021/02/08,15:00,1006.1,1016.0,24.8,14.6,53,3.3,350,8.0,360,0.0,0.0,1.0,2.14,...,4,...
999,2021/02/08,16:00,1006.6,1016.6,23.2,14.5,58,2.3,330,7.8,270,0.0,0.0,1.0,1.48,...,2,...
1000,2021/02/08,17:00,1007.0,1017.0,23.1,14.4,58,1.8,340,6.0,350,0.0,0.0,1.0,0.69,12.0,1,3.0
1001,2021/02/08,18:00,1007.6,1017.6,21.8,14.0,61,2.1,350,7.1,20,0.0,0.0,0.3,0.10,...,0,...
1002,2021/02/08,19:00,1008.2,1018.3,20.3,13.8,66,2.5,360,5.7,360,0.0,0.0,0.0,0.00,...,0,...
1003,2021/02/08,20:00,1008.8,1018.9,19.5,13.5,68,2.1,350,6.6,320,0.0,0.0,...,0.00,12.0,0,3.0
1004,2021/02/08,21:00,1009.1,1019.2,19.1,13.3,69,1.4,360,6.1,360,0.0,0.0,...,0.00,12.0,0,0.0
1005,2021/02/08,22:00,1009.4,1019.6,18.2,13.1,72,1.8,340,4.3,340,0.0,0.0,...,0.00,...,0,...
1006,2021/02/08,23:00,1009.6,1019.8,17.5,13.0,75,0.5,20,4.8,320,0.0,0.0,...,0.00,12.0,0,0.0
