Station,direction,id,date,time,num,dest,delay,type
86973,Yuanlin,backward,21,weekday,not_commuting_time,2133,Chiayi,no_delay,4
86974,Yuanlin,backward,22,weekday,not_commuting_time,3187,Chaozhou,no_delay,4
86975,Yuanlin,backward,23,weekday,not_commuting_time,2143,Chiayi,no_delay,4
86976,Yuanlin,backward,24,weekday,not_commuting_time,113,Pingtung,long_delay,2
86977,Yuanlin,backward,25,weekday,not_commuting_time,507,Xinzuoying,long_delay,3
86978,Yuanlin,backward,26,weekday,not_commuting_time,3197,Chaozhou,long_delay,4
86979,Yuanlin,backward,27,weekday,not_commuting_time,115,Pingtung,long_delay,2
86980,Yuanlin,backward,28,weekday,not_commuting_time,2153,Chiayi,short_delay,4
86981,Yuanlin,backward,29,weekday,not_commuting_time,3207,Pingtung,short_delay,4
86982,Yuanlin,backward,30,weekday,not_commuting_time,117,Chaozhou,short_delay,2
86983,Yuanlin,backward,31,weekday,not_commuting_time,511,Chaozhou,short_delay,3
86984,Yuanlin,backward,32,weekday,not_commuting_time,2163,Chiayi,long_delay,4
86985,Yuanlin,backward,33,weekday,not_commuting_time,3217,Chaozhou,no_delay,4
86986,Yuanlin,backward,34,weekday,not_commuting_time,121,Pingtung,long_delay,2
86987,Yuanlin,backward,35,weekday,not_commuting_time,2173,Chiayi,long_delay,4
86988,Yuanlin,backward,36,weekday,not_commuting_time,3227,Chaozhou,short_delay,4
86989,Yuanlin,backward,37,weekday,not_commuting_time,123,Pingtung,no_delay,2
86990,Yuanlin,backward,38,weekday,not_commuting_time,513,Chaozhou,no_delay,3
86991,Yuanlin,backward,39,weekday,not_commuting_time,2183,Chiayi,short_delay,4
86992,Yuanlin,backward,40,weekday,not_commuting_time,3237,Chaozhou,no_delay,4
86993,Yuanlin,backward,41,weekday,not_commuting_time,125,Pingtung,short_delay,2
86994,Yuanlin,backward,42,weekday,not_commuting_time,2193,Chiayi,short_delay,4
86995,Yuanlin,backward,43,weekday,not_commuting_time,3247,Chaozhou,no_delay,4
